chr	start	end	pop1	pop2	metric	value
chr2R	10860002	10870001	AFR2	.	pi	0.241665
chr2R	10860002	10870001	OOA	.	pi	0.256885
chr2R	10860002	10870001	AFR2	AFR1	Dxy	0.295611
chr2R	10860002	10870001	OOA	AFR1	Dxy	0.360156
chr2R	10860002	10870001	OOA	AFR2	Dxy	0.294907
chr2R	10870002	10880001	AFR1	.	pi	0.280584
chr2R	10870002	10880001	AFR2	.	pi	0.232377
chr2R	10870002	10880001	OOA	.	pi	0.241354
chr2R	10870002	10880001	AFR2	AFR1	Dxy	0.262684
chr2R	10870002	10880001	OOA	AFR1	Dxy	0.273782
chr2R	10870002	10880001	OOA	AFR2	Dxy	0.253763
chr2R	10880002	10890001	AFR1	.	pi	0.303045
chr2R	10880002	10890001	AFR2	.	pi	0.226617
chr2R	10880002	10890001	OOA	.	pi	0.311038
chr2R	10880002	10890001	AFR2	AFR1	Dxy	0.274784
chr2R	10880002	10890001	OOA	AFR1	Dxy	0.322726
chr2R	10880002	10890001	OOA	AFR2	Dxy	0.301335
chr2R	10890002	10900001	AFR1	.	pi	0.318704
chr2R	10890002	10900001	AFR2	.	pi	0.294625
chr2R	10890002	10900001	OOA	.	pi	0.342233
chr2R	10890002	10900001	AFR2	AFR1	Dxy	0.317302
chr2R	10890002	10900001	OOA	AFR1	Dxy	0.362043
chr2R	10890002	10900001	OOA	AFR2	Dxy	0.354757
chr2R	10900002	10910001	AFR1	.	pi	0.269152
chr2R	10900002	10910001	AFR2	.	pi	0.303462
chr2R	10900002	10910001	OOA	.	pi	0.392104
chr2R	10900002	10910001	AFR2	AFR1	Dxy	0.293783
chr2R	10900002	10910001	OOA	AFR1	Dxy	0.379055
chr2R	10900002	10910001	OOA	AFR2	Dxy	0.376109
chr2R	10910002	10920001	AFR1	.	pi	0.310058
chr2R	10910002	10920001	AFR2	.	pi	0.249774
chr2R	10910002	10920001	OOA	.	pi	0.196745
chr2R	10910002	10920001	AFR2	AFR1	Dxy	0.287533
chr2R	10910002	10920001	OOA	AFR1	Dxy	0.28622
chr2R	10910002	10920001	OOA	AFR2	Dxy	0.237884
chr2R	10920002	10930001	AFR1	.	pi	0.28199
chr2R	10920002	10930001	AFR2	.	pi	0.325893
chr2R	10920002	10930001	OOA	.	pi	0.262636
chr2R	10920002	10930001	AFR2	AFR1	Dxy	0.317421
chr2R	10920002	10930001	OOA	AFR1	Dxy	0.315742
chr2R	10920002	10930001	OOA	AFR2	Dxy	0.348867
chr2R	10930002	10940001	AFR1	.	pi	0.368932
chr2R	10930002	10940001	AFR2	.	pi	0.34619
chr2R	10930002	10940001	OOA	.	pi	0.282604
chr2R	10930002	10940001	AFR2	AFR1	Dxy	0.373714
chr2R	10930002	10940001	OOA	AFR1	Dxy	0.338558
chr2R	10930002	10940001	OOA	AFR2	Dxy	0.3429
chr2R	10940002	10950001	AFR1	.	pi	0.202005
chr2R	10940002	10950001	AFR2	.	pi	0.229339
chr2R	10940002	10950001	OOA	.	pi	0.191954
chr2R	10940002	10950001	AFR2	AFR1	Dxy	0.240402
chr2R	10940002	10950001	OOA	AFR1	Dxy	0.215084
chr2R	10940002	10950001	OOA	AFR2	Dxy	0.225264
chr2R	10950002	10960001	AFR1	.	pi	0.201905
chr2R	10950002	10960001	AFR2	.	pi	0.194808
chr2R	10950002	10960001	OOA	.	pi	0.343813
chr2R	10950002	10960001	AFR2	AFR1	Dxy	0.207719
chr2R	10950002	10960001	OOA	AFR1	Dxy	0.307885
chr2R	10950002	10960001	OOA	AFR2	Dxy	0.285952
chr2R	10960002	10970001	AFR1	.	pi	0.308084
chr2R	10960002	10970001	AFR2	.	pi	0.248751
chr2R	10960002	10970001	OOA	.	pi	0.228554
chr2R	10960002	10970001	AFR2	AFR1	Dxy	0.287386
chr2R	10960002	10970001	OOA	AFR1	Dxy	0.303664
chr2R	10960002	10970001	OOA	AFR2	Dxy	0.268079
chr2R	10970002	10980001	AFR1	.	pi	0.216063
chr2R	10970002	10980001	AFR2	.	pi	0.240201
chr2R	10970002	10980001	OOA	.	pi	0.25517
chr2R	10970002	10980001	AFR2	AFR1	Dxy	0.242975
chr2R	10970002	10980001	OOA	AFR1	Dxy	0.257695
chr2R	10970002	10980001	OOA	AFR2	Dxy	0.254434
chr2R	10980002	10990001	AFR1	.	pi	0.286946
chr2R	10980002	10990001	AFR2	.	pi	0.32263
chr2R	10980002	10990001	OOA	.	pi	0.218807
chr2R	10980002	10990001	AFR2	AFR1	Dxy	0.316662
chr2R	10980002	10990001	OOA	AFR1	Dxy	0.280311
chr2R	10980002	10990001	OOA	AFR2	Dxy	0.281282
chr2R	10990002	11000001	AFR1	.	pi	0.296266
chr2R	10990002	11000001	AFR2	.	pi	0.209096
chr2R	10990002	11000001	OOA	.	pi	0.219012
chr2R	10990002	11000001	AFR2	AFR1	Dxy	0.275349
chr2R	10990002	11000001	OOA	AFR1	Dxy	0.309595
chr2R	10990002	11000001	OOA	AFR2	Dxy	0.224991
chr2R	11000002	11010001	AFR1	.	pi	0.257376
chr2R	11000002	11010001	AFR2	.	pi	0.170765
chr2R	11000002	11010001	OOA	.	pi	0.16936
chr2R	11000002	11010001	AFR2	AFR1	Dxy	0.231615
chr2R	11000002	11010001	OOA	AFR1	Dxy	0.247621
chr2R	11000002	11010001	OOA	AFR2	Dxy	0.18291
chr2R	11020002	11030001	AFR1	.	pi	0.213829
chr2R	11020002	11030001	AFR2	.	pi	0.135939
chr2R	11020002	11030001	OOA	.	pi	0.197238
chr2R	11020002	11030001	AFR2	AFR1	Dxy	0.184034
chr2R	11020002	11030001	OOA	AFR1	Dxy	0.231865
chr2R	11020002	11030001	OOA	AFR2	Dxy	0.187123
chr2R	11030002	11040001	AFR1	.	pi	0.28978
chr2R	11030002	11040001	AFR2	.	pi	0.336377
chr2R	11030002	11040001	OOA	.	pi	0.231979
chr2R	11030002	11040001	AFR2	AFR1	Dxy	0.335948
chr2R	11030002	11040001	OOA	AFR1	Dxy	0.313685
chr2R	11030002	11040001	OOA	AFR2	Dxy	0.370803
chr2R	11040002	11050001	AFR1	.	pi	0.270105
chr2R	11040002	11050001	AFR2	.	pi	0.175818
chr2R	11040002	11050001	OOA	.	pi	0.20787
chr2R	11040002	11050001	AFR2	AFR1	Dxy	0.229804
chr2R	11040002	11050001	OOA	AFR1	Dxy	0.261612
chr2R	11040002	11050001	OOA	AFR2	Dxy	0.222673
chr2R	11050002	11060001	AFR1	.	pi	0.279358
chr2R	11050002	11060001	AFR2	.	pi	0.212543
chr2R	11050002	11060001	OOA	.	pi	0.193097
chr2R	11050002	11060001	AFR2	AFR1	Dxy	0.268968
chr2R	11050002	11060001	OOA	AFR1	Dxy	0.307267
chr2R	11050002	11060001	OOA	AFR2	Dxy	0.248967
chr2R	11060002	11070001	AFR1	.	pi	0.25797
chr2R	11060002	11070001	AFR2	.	pi	0.271151
chr2R	11060002	11070001	OOA	.	pi	0.25908
chr2R	11060002	11070001	AFR2	AFR1	Dxy	0.288917
chr2R	11060002	11070001	OOA	AFR1	Dxy	0.301659
chr2R	11060002	11070001	OOA	AFR2	Dxy	0.2888
chr2R	11070002	11080001	AFR1	.	pi	0.205168
chr2R	11070002	11080001	AFR2	.	pi	0.21643
chr2R	11070002	11080001	OOA	.	pi	0.362281
chr2R	11070002	11080001	AFR2	AFR1	Dxy	0.210949
chr2R	11070002	11080001	OOA	AFR1	Dxy	0.341977
chr2R	11070002	11080001	OOA	AFR2	Dxy	0.341088
chr2R	11080002	11090001	AFR1	.	pi	0.252704
chr2R	11080002	11090001	AFR2	.	pi	0.227265
chr2R	11080002	11090001	OOA	.	pi	0.144269
chr2R	11080002	11090001	AFR2	AFR1	Dxy	0.263498
chr2R	11080002	11090001	OOA	AFR1	Dxy	0.222321
chr2R	11080002	11090001	OOA	AFR2	Dxy	0.198533
chr2R	11090002	11100001	AFR1	.	pi	0.342664
chr2R	11090002	11100001	AFR2	.	pi	0.23471
chr2R	11090002	11100001	OOA	.	pi	0.238059
chr2R	11090002	11100001	AFR2	AFR1	Dxy	0.306626
chr2R	11090002	11100001	OOA	AFR1	Dxy	0.321954
chr2R	11090002	11100001	OOA	AFR2	Dxy	0.261368
chr2R	11100002	11110001	AFR1	.	pi	0.320191
chr2R	11100002	11110001	AFR2	.	pi	0.265898
chr2R	11100002	11110001	OOA	.	pi	0.24468
chr2R	11100002	11110001	AFR2	AFR1	Dxy	0.303678
chr2R	11100002	11110001	OOA	AFR1	Dxy	0.325461
chr2R	11100002	11110001	OOA	AFR2	Dxy	0.285401
chr2R	11110002	11120001	AFR1	.	pi	0.306823
chr2R	11110002	11120001	AFR2	.	pi	0.265698
chr2R	11110002	11120001	OOA	.	pi	0.183115
chr2R	11110002	11120001	AFR2	AFR1	Dxy	0.299537
chr2R	11110002	11120001	OOA	AFR1	Dxy	0.275396
chr2R	11110002	11120001	OOA	AFR2	Dxy	0.26306
chr2R	11120002	11130001	AFR1	.	pi	0.291284
chr2R	11120002	11130001	AFR2	.	pi	0.315199
chr2R	11120002	11130001	OOA	.	pi	0.276159
chr2R	11120002	11130001	AFR2	AFR1	Dxy	0.30918
chr2R	11120002	11130001	OOA	AFR1	Dxy	0.331143
chr2R	11120002	11130001	OOA	AFR2	Dxy	0.342737
chr2R	11130002	11140001	AFR1	.	pi	0.302111
chr2R	11130002	11140001	AFR2	.	pi	0.273793
chr2R	11130002	11140001	OOA	.	pi	0.209668
chr2R	11130002	11140001	AFR2	AFR1	Dxy	0.302194
chr2R	11130002	11140001	OOA	AFR1	Dxy	0.288898
chr2R	11130002	11140001	OOA	AFR2	Dxy	0.297585
chr2R	11140002	11150001	AFR1	.	pi	0.261969
chr2R	11140002	11150001	AFR2	.	pi	0.256847
chr2R	11140002	11150001	OOA	.	pi	0.252485
chr2R	11140002	11150001	AFR2	AFR1	Dxy	0.279763
chr2R	11140002	11150001	OOA	AFR1	Dxy	0.32749
chr2R	11140002	11150001	OOA	AFR2	Dxy	0.285962
chr2R	11150002	11160001	AFR1	.	pi	0.29005
chr2R	11150002	11160001	AFR2	.	pi	0.261226
chr2R	11150002	11160001	OOA	.	pi	0.233184
chr2R	11150002	11160001	AFR2	AFR1	Dxy	0.292516
chr2R	11150002	11160001	OOA	AFR1	Dxy	0.301677
chr2R	11150002	11160001	OOA	AFR2	Dxy	0.292655
chr2R	11160002	11170001	AFR1	.	pi	0.365571
chr2R	11160002	11170001	AFR2	.	pi	0.293326
chr2R	11160002	11170001	OOA	.	pi	0.200743
chr2R	11160002	11170001	AFR2	AFR1	Dxy	0.374235
chr2R	11160002	11170001	OOA	AFR1	Dxy	0.397955
chr2R	11160002	11170001	OOA	AFR2	Dxy	0.294853
chr2R	11170002	11180001	AFR1	.	pi	0.26736
chr2R	11170002	11180001	AFR2	.	pi	0.298014
chr2R	11170002	11180001	OOA	.	pi	0.227642
chr2R	11170002	11180001	AFR2	AFR1	Dxy	0.324883
chr2R	11170002	11180001	OOA	AFR1	Dxy	0.339282
chr2R	11170002	11180001	OOA	AFR2	Dxy	0.287621
chr2R	11180002	11190001	AFR1	.	pi	0.382943
chr2R	11180002	11190001	AFR2	.	pi	0.333118
chr2R	11180002	11190001	OOA	.	pi	0.225138
chr2R	11180002	11190001	AFR2	AFR1	Dxy	0.38622
chr2R	11180002	11190001	OOA	AFR1	Dxy	0.347755
chr2R	11180002	11190001	OOA	AFR2	Dxy	0.2943
chr2R	11190002	11200001	AFR1	.	pi	0.316641
chr2R	11190002	11200001	AFR2	.	pi	0.36403
chr2R	11190002	11200001	OOA	.	pi	0.292443
chr2R	11190002	11200001	AFR2	AFR1	Dxy	0.369872
chr2R	11190002	11200001	OOA	AFR1	Dxy	0.352769
chr2R	11190002	11200001	OOA	AFR2	Dxy	0.365105
chr2R	11200002	11210001	AFR1	.	pi	0.116819
chr2R	11200002	11210001	AFR2	.	pi	0.309031
chr2R	11200002	11210001	OOA	.	pi	0.204691
chr2R	11200002	11210001	AFR2	AFR1	Dxy	0.242784
chr2R	11200002	11210001	OOA	AFR1	Dxy	0.179209
chr2R	11200002	11210001	OOA	AFR2	Dxy	0.260896
chr2R	11210002	11220001	AFR1	.	pi	0.283852
chr2R	11210002	11220001	AFR2	.	pi	0.240252
chr2R	11210002	11220001	OOA	.	pi	0.278622
chr2R	11210002	11220001	AFR2	AFR1	Dxy	0.280288
chr2R	11210002	11220001	OOA	AFR1	Dxy	0.322885
chr2R	11210002	11220001	OOA	AFR2	Dxy	0.269544
chr2R	11220002	11230001	AFR1	.	pi	0.333239
chr2R	11220002	11230001	AFR2	.	pi	0.29523
chr2R	11220002	11230001	OOA	.	pi	0.267263
chr2R	11220002	11230001	AFR2	AFR1	Dxy	0.336762
chr2R	11220002	11230001	OOA	AFR1	Dxy	0.3152
chr2R	11220002	11230001	OOA	AFR2	Dxy	0.292667
chr2R	11230002	11240001	AFR1	.	pi	0.340408
chr2R	11230002	11240001	AFR2	.	pi	0.28138
chr2R	11230002	11240001	OOA	.	pi	0.23694
chr2R	11230002	11240001	AFR2	AFR1	Dxy	0.321767
chr2R	11230002	11240001	OOA	AFR1	Dxy	0.305373
chr2R	11230002	11240001	OOA	AFR2	Dxy	0.272533
chr2R	11240002	11250001	AFR1	.	pi	0.313452
chr2R	11240002	11250001	AFR2	.	pi	0.224847
chr2R	11240002	11250001	OOA	.	pi	0.241339
chr2R	11240002	11250001	AFR2	AFR1	Dxy	0.279289
chr2R	11240002	11250001	OOA	AFR1	Dxy	0.314118
chr2R	11240002	11250001	OOA	AFR2	Dxy	0.276915
chr2R	11250002	11260001	AFR1	.	pi	0.357661
chr2R	11250002	11260001	AFR2	.	pi	0.314609
chr2R	11250002	11260001	OOA	.	pi	0.18947
chr2R	11250002	11260001	AFR2	AFR1	Dxy	0.373765
chr2R	11250002	11260001	OOA	AFR1	Dxy	0.326842
chr2R	11250002	11260001	OOA	AFR2	Dxy	0.306767
chr2R	11260002	11270001	AFR1	.	pi	0.265892
chr2R	11260002	11270001	AFR2	.	pi	0.20082
chr2R	11260002	11270001	OOA	.	pi	0.161771
chr2R	11260002	11270001	AFR2	AFR1	Dxy	0.247281
chr2R	11260002	11270001	OOA	AFR1	Dxy	0.238621
chr2R	11260002	11270001	OOA	AFR2	Dxy	0.200398
chr2R	11270002	11280001	AFR1	.	pi	0.325451
chr2R	11270002	11280001	AFR2	.	pi	0.224971
chr2R	11270002	11280001	OOA	.	pi	0.202623
chr2R	11270002	11280001	AFR2	AFR1	Dxy	0.318026
chr2R	11270002	11280001	OOA	AFR1	Dxy	0.348587
chr2R	11270002	11280001	OOA	AFR2	Dxy	0.255349
chr2R	11280002	11290001	AFR1	.	pi	0.254571
chr2R	11280002	11290001	AFR2	.	pi	0.242764
chr2R	11280002	11290001	OOA	.	pi	0.0471426
chr2R	11280002	11290001	AFR2	AFR1	Dxy	0.258513
chr2R	11280002	11290001	OOA	AFR1	Dxy	0.178014
chr2R	11280002	11290001	OOA	AFR2	Dxy	0.158153
chr2R	11290002	11300001	AFR1	.	pi	0.325668
chr2R	11290002	11300001	AFR2	.	pi	0.334102
chr2R	11290002	11300001	OOA	.	pi	0.286297
chr2R	11290002	11300001	AFR2	AFR1	Dxy	0.344796
chr2R	11290002	11300001	OOA	AFR1	Dxy	0.395362
chr2R	11290002	11300001	OOA	AFR2	Dxy	0.367185
chr2R	11300002	11310001	AFR1	.	pi	0.12634
chr2R	11300002	11310001	AFR2	.	pi	0.110238
chr2R	11300002	11310001	OOA	.	pi	0.326288
chr2R	11300002	11310001	AFR2	AFR1	Dxy	0.121572
chr2R	11300002	11310001	OOA	AFR1	Dxy	0.263904
chr2R	11300002	11310001	OOA	AFR2	Dxy	0.251733
chr2R	11310002	11320001	AFR1	.	pi	0.303455
chr2R	11310002	11320001	AFR2	.	pi	0.275003
chr2R	11310002	11320001	OOA	.	pi	0.301518
chr2R	11310002	11320001	AFR2	AFR1	Dxy	0.30384
chr2R	11310002	11320001	OOA	AFR1	Dxy	0.339937
chr2R	11310002	11320001	OOA	AFR2	Dxy	0.306522
chr2R	11320002	11330001	AFR1	.	pi	0.289171
chr2R	11320002	11330001	AFR2	.	pi	0.338136
chr2R	11320002	11330001	OOA	.	pi	0.31263
chr2R	11320002	11330001	AFR2	AFR1	Dxy	0.333437
chr2R	11320002	11330001	OOA	AFR1	Dxy	0.36094
chr2R	11320002	11330001	OOA	AFR2	Dxy	0.36496
chr2R	11330002	11340001	AFR1	.	pi	0.238224
chr2R	11330002	11340001	AFR2	.	pi	0.214135
chr2R	11330002	11340001	OOA	.	pi	0.194032
chr2R	11330002	11340001	AFR2	AFR1	Dxy	0.252662
chr2R	11330002	11340001	OOA	AFR1	Dxy	0.257642
chr2R	11330002	11340001	OOA	AFR2	Dxy	0.228125
chr2R	11340002	11350001	AFR1	.	pi	0.424824
chr2R	11340002	11350001	AFR2	.	pi	0.346018
chr2R	11340002	11350001	OOA	.	pi	0.262581
chr2R	11340002	11350001	AFR2	AFR1	Dxy	0.420512
chr2R	11340002	11350001	OOA	AFR1	Dxy	0.3866
chr2R	11340002	11350001	OOA	AFR2	Dxy	0.346307
chr2R	11350002	11360001	AFR1	.	pi	0.340498
chr2R	11350002	11360001	AFR2	.	pi	0.273735
chr2R	11350002	11360001	OOA	.	pi	0.208011
chr2R	11350002	11360001	AFR2	AFR1	Dxy	0.327097
chr2R	11350002	11360001	OOA	AFR1	Dxy	0.335173
chr2R	11350002	11360001	OOA	AFR2	Dxy	0.264387
chr2R	11360002	11370001	AFR1	.	pi	0.278096
chr2R	11360002	11370001	AFR2	.	pi	0.222721
chr2R	11360002	11370001	OOA	.	pi	0.30408
chr2R	11360002	11370001	AFR2	AFR1	Dxy	0.274946
chr2R	11360002	11370001	OOA	AFR1	Dxy	0.346656
chr2R	11360002	11370001	OOA	AFR2	Dxy	0.295421
chr2R	11370002	11380001	AFR1	.	pi	0.321292
chr2R	11370002	11380001	AFR2	.	pi	0.271977
chr2R	11370002	11380001	OOA	.	pi	0.141512
chr2R	11370002	11380001	AFR2	AFR1	Dxy	0.311298
chr2R	11370002	11380001	OOA	AFR1	Dxy	0.288087
chr2R	11370002	11380001	OOA	AFR2	Dxy	0.236376
chr2R	11380002	11390001	AFR1	.	pi	0.346116
chr2R	11380002	11390001	AFR2	.	pi	0.262123
chr2R	11380002	11390001	OOA	.	pi	0.155686
chr2R	11380002	11390001	AFR2	AFR1	Dxy	0.330479
chr2R	11380002	11390001	OOA	AFR1	Dxy	0.329287
chr2R	11380002	11390001	OOA	AFR2	Dxy	0.252258
chr2R	11390002	11400001	AFR1	.	pi	0.286868
chr2R	11390002	11400001	AFR2	.	pi	0.198619
chr2R	11390002	11400001	OOA	.	pi	0.197642
chr2R	11390002	11400001	AFR2	AFR1	Dxy	0.252624
chr2R	11390002	11400001	OOA	AFR1	Dxy	0.258748
chr2R	11390002	11400001	OOA	AFR2	Dxy	0.208875
chr2R	11400002	11410001	AFR1	.	pi	0.326842
chr2R	11400002	11410001	AFR2	.	pi	0.318095
chr2R	11400002	11410001	OOA	.	pi	0.267914
chr2R	11400002	11410001	AFR2	AFR1	Dxy	0.375389
chr2R	11400002	11410001	OOA	AFR1	Dxy	0.457038
chr2R	11400002	11410001	OOA	AFR2	Dxy	0.34272
chr2R	11410002	11420001	AFR1	.	pi	0.264926
chr2R	11410002	11420001	AFR2	.	pi	0.305972
chr2R	11410002	11420001	OOA	.	pi	0.264035
chr2R	11410002	11420001	AFR2	AFR1	Dxy	0.306041
chr2R	11410002	11420001	OOA	AFR1	Dxy	0.280734
chr2R	11410002	11420001	OOA	AFR2	Dxy	0.319916
chr2R	11420002	11430001	AFR1	.	pi	0.378121
chr2R	11420002	11430001	AFR2	.	pi	0.315792
chr2R	11420002	11430001	OOA	.	pi	0.307145
chr2R	11420002	11430001	AFR2	AFR1	Dxy	0.370586
chr2R	11420002	11430001	OOA	AFR1	Dxy	0.361359
chr2R	11420002	11430001	OOA	AFR2	Dxy	0.333363
chr2R	11430002	11440001	AFR1	.	pi	0.321594
chr2R	11430002	11440001	AFR2	.	pi	0.285155
chr2R	11430002	11440001	OOA	.	pi	0.273799
chr2R	11430002	11440001	AFR2	AFR1	Dxy	0.334027
chr2R	11430002	11440001	OOA	AFR1	Dxy	0.342817
chr2R	11430002	11440001	OOA	AFR2	Dxy	0.325089
chr2R	11440002	11450001	AFR1	.	pi	0.35498
chr2R	11440002	11450001	AFR2	.	pi	0.314289
chr2R	11440002	11450001	OOA	.	pi	0.325286
chr2R	11440002	11450001	AFR2	AFR1	Dxy	0.356485
chr2R	11440002	11450001	OOA	AFR1	Dxy	0.383804
chr2R	11440002	11450001	OOA	AFR2	Dxy	0.351714
chr2R	11450002	11460001	AFR1	.	pi	0.381956
chr2R	11450002	11460001	AFR2	.	pi	0.3711
chr2R	11450002	11460001	OOA	.	pi	0.235406
chr2R	11450002	11460001	AFR2	AFR1	Dxy	0.377588
chr2R	11450002	11460001	OOA	AFR1	Dxy	0.397209
chr2R	11450002	11460001	OOA	AFR2	Dxy	0.391354
chr2R	11460002	11470001	AFR1	.	pi	0.284774
chr2R	11460002	11470001	AFR2	.	pi	0.323118
chr2R	11460002	11470001	OOA	.	pi	0.16752
chr2R	11460002	11470001	AFR2	AFR1	Dxy	0.312669
chr2R	11460002	11470001	OOA	AFR1	Dxy	0.253826
chr2R	11460002	11470001	OOA	AFR2	Dxy	0.258072
chr2R	11470002	11480001	AFR1	.	pi	0.250812
chr2R	11470002	11480001	AFR2	.	pi	0.309268
chr2R	11470002	11480001	OOA	.	pi	0.356954
chr2R	11470002	11480001	AFR2	AFR1	Dxy	0.284441
chr2R	11470002	11480001	OOA	AFR1	Dxy	0.328696
chr2R	11470002	11480001	OOA	AFR2	Dxy	0.362431
chr2R	11480002	11490001	AFR1	.	pi	0.196362
chr2R	11480002	11490001	AFR2	.	pi	0.1659
chr2R	11480002	11490001	OOA	.	pi	0.265821
chr2R	11480002	11490001	AFR2	AFR1	Dxy	0.188965
chr2R	11480002	11490001	OOA	AFR1	Dxy	0.281183
chr2R	11480002	11490001	OOA	AFR2	Dxy	0.250894
chr2R	11490002	11500001	AFR1	.	pi	0.285306
chr2R	11490002	11500001	AFR2	.	pi	0.261105
chr2R	11490002	11500001	OOA	.	pi	0.23334
chr2R	11490002	11500001	AFR2	AFR1	Dxy	0.282118
chr2R	11490002	11500001	OOA	AFR1	Dxy	0.273087
chr2R	11490002	11500001	OOA	AFR2	Dxy	0.27021
chr2R	11500002	11510001	AFR1	.	pi	0.366213
chr2R	11500002	11510001	AFR2	.	pi	0.308742
chr2R	11500002	11510001	OOA	.	pi	0.242876
chr2R	11500002	11510001	AFR2	AFR1	Dxy	0.351566
chr2R	11500002	11510001	OOA	AFR1	Dxy	0.353946
chr2R	11500002	11510001	OOA	AFR2	Dxy	0.29499
chr2R	11510002	11520001	AFR1	.	pi	0.249724
chr2R	11510002	11520001	AFR2	.	pi	0.221656
chr2R	11510002	11520001	OOA	.	pi	0.214665
chr2R	11510002	11520001	AFR2	AFR1	Dxy	0.246771
chr2R	11510002	11520001	OOA	AFR1	Dxy	0.248097
chr2R	11510002	11520001	OOA	AFR2	Dxy	0.235732
chr2R	11520002	11530001	AFR1	.	pi	0.32089
chr2R	11520002	11530001	AFR2	.	pi	0.338624
chr2R	11520002	11530001	OOA	.	pi	0.26131
chr2R	11520002	11530001	AFR2	AFR1	Dxy	0.35017
chr2R	11520002	11530001	OOA	AFR1	Dxy	0.34974
chr2R	11520002	11530001	OOA	AFR2	Dxy	0.358665
chr2R	11530002	11540001	AFR1	.	pi	0.2998
chr2R	11530002	11540001	AFR2	.	pi	0.242148
chr2R	11530002	11540001	OOA	.	pi	0.184242
chr2R	11530002	11540001	AFR2	AFR1	Dxy	0.276822
chr2R	11530002	11540001	OOA	AFR1	Dxy	0.276837
chr2R	11530002	11540001	OOA	AFR2	Dxy	0.240617
chr2R	11540002	11550001	AFR1	.	pi	0.153563
chr2R	11540002	11550001	AFR2	.	pi	0.204965
chr2R	11540002	11550001	OOA	.	pi	0.33805
chr2R	11540002	11550001	AFR2	AFR1	Dxy	0.182824
chr2R	11540002	11550001	OOA	AFR1	Dxy	0.329422
chr2R	11540002	11550001	OOA	AFR2	Dxy	0.33836
chr2R	11550002	11560001	AFR1	.	pi	0.284971
chr2R	11550002	11560001	AFR2	.	pi	0.213778
chr2R	11550002	11560001	OOA	.	pi	0.278182
chr2R	11550002	11560001	AFR2	AFR1	Dxy	0.262777
chr2R	11550002	11560001	OOA	AFR1	Dxy	0.311745
chr2R	11550002	11560001	OOA	AFR2	Dxy	0.268024
chr2R	11560002	11570001	AFR1	.	pi	0.341857
chr2R	11560002	11570001	AFR2	.	pi	0.318672
chr2R	11560002	11570001	OOA	.	pi	0.271568
chr2R	11560002	11570001	AFR2	AFR1	Dxy	0.338144
chr2R	11560002	11570001	OOA	AFR1	Dxy	0.32867
chr2R	11560002	11570001	OOA	AFR2	Dxy	0.318544
chr2R	11570002	11580001	AFR1	.	pi	0.370898
chr2R	11570002	11580001	AFR2	.	pi	0.387043
chr2R	11570002	11580001	OOA	.	pi	0.356455
chr2R	11570002	11580001	AFR2	AFR1	Dxy	0.399778
chr2R	11570002	11580001	OOA	AFR1	Dxy	0.386567
chr2R	11570002	11580001	OOA	AFR2	Dxy	0.405488
chr2R	11580002	11590001	AFR1	.	pi	0.232563
chr2R	11580002	11590001	AFR2	.	pi	0.189722
chr2R	11580002	11590001	OOA	.	pi	0.173787
chr2R	11580002	11590001	AFR2	AFR1	Dxy	0.21667
chr2R	11580002	11590001	OOA	AFR1	Dxy	0.294555
chr2R	11580002	11590001	OOA	AFR2	Dxy	0.259026
chr2R	11590002	11600001	AFR1	.	pi	0.272169
chr2R	11590002	11600001	AFR2	.	pi	0.215399
chr2R	11590002	11600001	OOA	.	pi	0.231165
chr2R	11590002	11600001	AFR2	AFR1	Dxy	0.25021
chr2R	11590002	11600001	OOA	AFR1	Dxy	0.323028
chr2R	11590002	11600001	OOA	AFR2	Dxy	0.282844
chr2R	11600002	11610001	AFR1	.	pi	0.330179
chr2R	11600002	11610001	AFR2	.	pi	0.177758
chr2R	11600002	11610001	OOA	.	pi	0.119794
chr2R	11600002	11610001	AFR2	AFR1	Dxy	0.277266
chr2R	11600002	11610001	OOA	AFR1	Dxy	0.347011
chr2R	11600002	11610001	OOA	AFR2	Dxy	0.274181
chr2R	11610002	11620001	AFR1	.	pi	0.274356
chr2R	11610002	11620001	AFR2	.	pi	0.193413
chr2R	11610002	11620001	OOA	.	pi	0.0809223
chr2R	11610002	11620001	AFR2	AFR1	Dxy	0.238866
chr2R	11610002	11620001	OOA	AFR1	Dxy	0.236764
chr2R	11610002	11620001	OOA	AFR2	Dxy	0.194034
chr2R	11620002	11630001	AFR1	.	pi	0.177505
chr2R	11620002	11630001	AFR2	.	pi	0.157194
chr2R	11620002	11630001	OOA	.	pi	0.181341
chr2R	11620002	11630001	AFR2	AFR1	Dxy	0.16925
chr2R	11620002	11630001	OOA	AFR1	Dxy	0.199783
chr2R	11620002	11630001	OOA	AFR2	Dxy	0.196811
chr2R	11630002	11640001	AFR1	.	pi	0.315643
chr2R	11630002	11640001	AFR2	.	pi	0.333413
chr2R	11630002	11640001	OOA	.	pi	0.220528
chr2R	11630002	11640001	AFR2	AFR1	Dxy	0.366949
chr2R	11630002	11640001	OOA	AFR1	Dxy	0.326445
chr2R	11630002	11640001	OOA	AFR2	Dxy	0.344005
chr2R	11640002	11650001	AFR1	.	pi	0.319786
chr2R	11640002	11650001	AFR2	.	pi	0.341628
chr2R	11640002	11650001	OOA	.	pi	0.257475
chr2R	11640002	11650001	AFR2	AFR1	Dxy	0.33626
